name,category_main,category_sub,price_text,price_value,old_price_text,old_price_value,unit,discount_percent,sku_or_code,product_url,image_url,local_image_path,description,source,error_note
"Tăm bông Niva que nhựa bz3 túi zipper 100 cây","Chăm sóc cá nhân","Tăm bông","10.500₫","10500","","","3 túi","","","https://www.bachhoaxanh.com/bong-ray-tai/tam-bong-niva-que-nhua-bz3-tui-zip-100-cay","https://cdn.tgdd.vn/Products/Images/3124/234967/bhx/tam-bong-niva-que-nhua-bz3-tui-zipper-100-cay-202306171019065977.png","assets\bhx-images\tam-bong-niva-que-nhua-bz3-tui-zipper-100-cay.jpg","","bachhoaxanh.com",""
"Kem tẩy lông Cléo Avocado Hair Removal Cream cho da nhạy cảm 50g","Chăm sóc cá nhân","Kem tẩy lông","80.500₫","80500","","","50g","-10%","","https://www.bachhoaxanh.com/kem-tay-long/kem-tay-long-cleo-avocado-hair-removal-cream-cho-da-nhay-cam-50g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/5436/222176/bhx/kem-tay-long-cleo-avocado-hair-removal-cream-cho-da-nhay-cam-50g_202511271057330303.jpg","assets\bhx-images\kem-tay-long-cleo-avocado-hair-removal-cream-cho-da-nhay-cam-50g.jpg","","bachhoaxanh.com",""
"Kem tẩy lông Cléo Avocado Hair Removal Cream cho da thường 50g","Chăm sóc cá nhân","Kem tẩy lông","80.500₫","80500","","","50g","-10%","","https://www.bachhoaxanh.com/kem-tay-long/kem-tay-long-cleo-avocado-hair-removal-cream-cho-da-thuong-50g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/5436/222170/bhx/kem-tay-long-cleo-avocado-hair-removal-cream-cho-da-thuong-50g_202511271018317852.jpg","assets\bhx-images\kem-tay-long-cleo-avocado-hair-removal-cream-cho-da-thuong-50g.jpg","","bachhoaxanh.com",""
"Sáp vuốt tóc Romano Matte Wax 68g","Chăm sóc cá nhân","Keo vuốt tóc","41.000₫","41000","","","68g","-50%","","https://www.bachhoaxanh.com/kem-u-duong-toc/sap-vuot-toc-romano-matte-68g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3740/282227/bhx/2071626497-2-1_202411281159599785.jpg","assets\bhx-images\sap-vuot-toc-romano-matte-wax-68g.jpg","","bachhoaxanh.com",""
"Sáp vuốt tóc X-Men Salon Solution Matte Pomade 70g","Chăm sóc cá nhân","Keo vuốt tóc","42.500₫","42500","","","70g","-50%","","https://www.bachhoaxanh.com/kem-u-duong-toc/sap-vuot-toc-x-men-salon-solution-matte-pomade-70g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3740/260319/bhx/260319-1_202412121600245185.jpg","assets\bhx-images\sap-vuot-toc-x-men-salon-solution-matte-pomade-70g.jpg","","bachhoaxanh.com",""
"Wax vuốt tóc Gatsby Mat & Hard dày bồng cá tính 25g","Chăm sóc cá nhân","Keo vuốt tóc","15.500₫","15500","","","25g","-50%","","https://www.bachhoaxanh.com/kem-u-duong-toc/wax-tao-kieu-toc-gastby-m-h-den-25g","https://cdn.tgdd.vn/Products/Images/3740/194666/bhx/wax-vuot-toc-gatsby-mat-hard-day-bong-ca-tinh-25g-202407170942206999.jpg","assets\bhx-images\wax-vuot-toc-gatsby-mat-hard-day-bong-ca-tinh-25g.jpg","","bachhoaxanh.com",""
"Gel dưỡng tóc Double Rich tạo kiểu giữ nếp tự nhiên 250ml","Chăm sóc cá nhân","Keo vuốt tóc","40.000₫","40000","","","250ml","-50%","","https://www.bachhoaxanh.com/kem-u-duong-toc/gel-duong-toc-dbrich-soft-250-ml","https://cdn.tgdd.vn/Products/Images/3740/151456/bhx/gel-duong-toc-double-rich-tao-kieu-giu-nep-tu-nhien-250ml-202205211954238641.jpg","assets\bhx-images\gel-duong-toc-double-rich-tao-kieu-giu-nep-tu-nhien-250ml.jpg","","bachhoaxanh.com",""
"Wax vuốt tóc X-Men Clean Cut vuốt ngược gọn gàng","Chăm sóc cá nhân","Keo vuốt tóc","41.500₫","41500","","","","-50%","","https://www.bachhoaxanh.com/kem-u-duong-toc/wax-x-men-clean-cut-70g","https://cdn.tgdd.vn/Products/Images/3740/88496/bhx/wax-vuot-toc-x-men-clean-cut-vuot-nguoc-gon-gang-70g-202205211927580226.jpg","assets\bhx-images\wax-vuot-toc-x-men-clean-cut-vuot-nguoc-gon-gang.jpg","","bachhoaxanh.com",""
"Gel vuốt tóc X-Men Strong Hold tạo nếp cứng cực nhanh 150g","Chăm sóc cá nhân","Keo vuốt tóc","36.500₫","36500","","","150g","-30%","","https://www.bachhoaxanh.com/kem-u-duong-toc/gel-vuot-toc-xmen-sport-150ml","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3740/76324/bhx/thumb-76324_202412121524154956.jpg","assets\bhx-images\gel-vuot-toc-x-men-strong-hold-tao-nep-cung-cuc-nhanh-150g.jpg","","bachhoaxanh.com",""
"Sáp vuốt tóc Romano Clay Wax giữ nếp lâu","Chăm sóc cá nhân","Keo vuốt tóc","82.000₫","82000","","","","","","https://www.bachhoaxanh.com/kem-u-duong-toc/sap-vuot-toc-romano-clay-68g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3740/282220/bhx/282220-1_202411281151047709.jpg","assets\bhx-images\sap-vuot-toc-romano-clay-wax-giu-nep-lau.jpg","","bachhoaxanh.com",""
"Sáp vuốt tóc X-Men Salon Solution Clay Wax 70g","Chăm sóc cá nhân","Keo vuốt tóc","62.000₫","62000","","","70g","-27%","","https://www.bachhoaxanh.com/kem-u-duong-toc/sap-x-men-salon-solution-clay-wax-70g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3740/235146/bhx/2071626498-1_202412121548164269.jpg","assets\bhx-images\sap-vuot-toc-x-men-salon-solution-clay-wax-70g.jpg","","bachhoaxanh.com",""
"Wax vuốt tóc Gatsby Mat & Hard dày bồng cá tính","Chăm sóc cá nhân","Keo vuốt tóc","60.000₫","60000","","","","","","https://www.bachhoaxanh.com/kem-u-duong-toc/wax-tao-kieu-toc-gastby-m-h-den-75g","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3740/90153/bhx/90153-1_202412121604447430.jpg","assets\bhx-images\wax-vuot-toc-gatsby-mat-hard-day-bong-ca-tinh.jpg","","bachhoaxanh.com",""
"Gel vuốt tóc Romano Classic giữ nếp lâu","Chăm sóc cá nhân","Keo vuốt tóc","44.000₫","44000","","","","-19%","","https://www.bachhoaxanh.com/kem-u-duong-toc/gel-vuot-toc-romano-classic-150g","https://cdn.tgdd.vn/Products/Images/3740/77771/bhx/gel-vuot-toc-romano-classic-giu-nep-lau-150g-202304241335497449.jpg","assets\bhx-images\gel-vuot-toc-romano-classic-giu-nep-lau.jpg","","bachhoaxanh.com",""
"Dầu gội Matrix nhuộm tóc đen 25ml","Chăm sóc cá nhân","Thuốc nhuộm tóc","22.000₫","22000","","","25ml","-19%","","https://www.bachhoaxanh.com/thuoc-nhuom-toc/dau-goi-matrix-den-dang-goi-25ml","https://cdn.tgdd.vn/Products/Images/7478/224000/bhx/dau-goi-matrix-nhuom-toc-den-25ml-202209051122546705.jpg","assets\bhx-images\dau-goi-matrix-nhuom-toc-den-25ml.jpg","","bachhoaxanh.com",""
"Dầu gội Matrix nhuộm tóc nâu 30ml","Chăm sóc cá nhân","Thuốc nhuộm tóc","27.000₫","27000","","","30ml","","","https://www.bachhoaxanh.com/thuoc-nhuom-toc/dau-goi-matrix-nau-dang-goi-30ml","https://cdn.tgdd.vn/Products/Images/7478/223999/bhx/dau-goi-matrix-nhuom-toc-nau-30ml-202209051119249182.jpg","assets\bhx-images\dau-goi-matrix-nhuom-toc-nau-30ml.jpg","","bachhoaxanh.com",""
"Nước giặt OMO Matic cửa trước chuyên gia giữ màu hương tươi mát túi 3.8kg","Vệ sinh nhà cửa","Nước giặt","189.000₫","189000","","","8kg","","","https://www.bachhoaxanh.com/nuoc-giat/nuoc-giat-omo-matic-cua-truoc-chuyen-gia-giu-mau-huong-tuoi-mat-tui-38kg","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2464/358360/bhx/358360-1_202511281542452712.jpg","assets\bhx-images\nuoc-giat-omo-matic-cua-truoc-chuyen-gia-giu-mau-huong-tuoi-mat-tui-3-8kg.jpg","","bachhoaxanh.com",""
"Nước giặt OMO Matic Comfort cửa trước ngăn mùi ẩm mốc hương nước hoa túi 3.8kg","Vệ sinh nhà cửa","Nước giặt","189.000₫","189000","","","8kg","","","https://www.bachhoaxanh.com/nuoc-giat/nuoc-giat-omo-matic-comfort-cua-truoc-ngan-mui-am-moc-38kg","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2464/358372/bhx/358372-1-1_202510311715089398.jpg","assets\bhx-images\nuoc-giat-omo-matic-comfort-cua-truoc-ngan-mui-am-moc-huong-nuoc-hoa-tui-3-8kg.jpg","","bachhoaxanh.com",""
"Nước giặt OMO Matic cửa trước hương oải hương thư thái túi 2.1kg","Vệ sinh nhà cửa","Nước giặt","110.000₫","110000","","","1kg","-29%","","https://www.bachhoaxanh.com/nuoc-giat/nuoc-giat-omo-matic-cua-truoc-huong-oai-huong-thu-thai-tui-21kg","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2464/334295/bhx/334295_202511110913087825.jpg","assets\bhx-images\nuoc-giat-omo-matic-cua-truoc-huong-oai-huong-thu-thai-tui-2-1kg.jpg","","bachhoaxanh.com",""
"Nước giặt OMO Matic Comfort cửa trên tinh dầu nước hoa tinh tế túi 3.8kg","Vệ sinh nhà cửa","Nước giặt","189.000₫","189000","","","8kg","","","https://www.bachhoaxanh.com/nuoc-giat/nuoc-giat-omo-matic-comfort-cua-tren-tinh-dau-nuoc-hoa-tinh-te-tui-38kg","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2464/358370/bhx/358370-1_202512080806544184.jpg","assets\bhx-images\nuoc-giat-omo-matic-comfort-cua-tren-tinh-dau-nuoc-hoa-tinh-te-tui-3-8kg.jpg","","bachhoaxanh.com",""
"Nước giặt Comfort dưỡng vải đa năng hương thời thượng túi 3.8kg","Vệ sinh nhà cửa","Nước giặt","185.000₫","185000","","","8kg","-5%","","https://www.bachhoaxanh.com/nuoc-giat/nuoc-giat-comfort-thoi-thuong-31kg","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2464/234943/bhx/nuoc-giat-comfort-thoi-thuong-31kg_202507091359348697.jpg","assets\bhx-images\nuoc-giat-comfort-duong-vai-da-nang-huong-thoi-thuong-tui-3-8kg.jpg","","bachhoaxanh.com",""
"Thùng 4 túi nước giặt Surf nước hoa hương phấn 3.1kg","Vệ sinh nhà cửa","Nước giặt","333.000₫","333000","","","4 túi","","","https://www.bachhoaxanh.com/nuoc-giat/thung-4-tui-nuoc-giat-surf-nuoc-hoa-huong-phan-31kg","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2464/336547/bhx/thung-4-tui-nuoc-giat-surf-nuoc-hoa-huong-phan-31kg_202507301106569100.jpg","assets\bhx-images\thung-4-tui-nuoc-giat-surf-nuoc-hoa-huong-phan-3-1kg.jpg","","bachhoaxanh.com",""
"Nước giặt Surf nước hoa hương phấn túi 3.1kg","Vệ sinh nhà cửa","Nước giặt","98.000₫","98000","","","1kg","","","https://www.bachhoaxanh.com/nuoc-giat/nuoc-giat-surf-nuoc-hoa-huong-phan-tui-31kg","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2464/335560/bhx/nuoc-giat-surf-nuoc-hoa-huong-phan-tui-31kg_202507091345235685.jpg","assets\bhx-images\nuoc-giat-surf-nuoc-hoa-huong-phan-tui-3-1kg.jpg","","bachhoaxanh.com",""
"Nước giặt Surf hương nước hoa say đắm túi 3.1kg","Vệ sinh nhà cửa","Nước giặt","98.000₫","98000","","","1kg","","","https://www.bachhoaxanh.com/nuoc-giat/nuoc-giat-surf-huong-nuoc-hoa-tui-3-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2464/221049/bhx/nuoc-giat-surf-huong-nuoc-hoa-tui-3-lit_202507091344265052.jpg","assets\bhx-images\nuoc-giat-surf-huong-nuoc-hoa-say-dam-tui-3-1kg.jpg","","bachhoaxanh.com",""
"Nước giặt OMO Matic ngăn mùi ẩm mốc 3.8kg & nước xả Comfort hương diệu kì 3.1 lít","Vệ sinh nhà cửa","Nước giặt","368.000₫","368000","","","8kg","-23%","","https://www.bachhoaxanh.com/nuoc-giat/nuoc-giat-omo-matic-ngan-mui-38kg-va-nuoc-xa-comfort-huong-bella-31-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2464/359920/bhx/nuoc-giat-omo-matic-ngan-mui-38kg-va-nuoc-xa-comfort-huong-bella-31-lit_202512011459116025.jpg","assets\bhx-images\nuoc-giat-omo-matic-ngan-mui-am-moc-3-8kg-nuoc-xa-comfort-huong-dieu-ki-3-1-lit.jpg","","bachhoaxanh.com",""
"Nước giặt OMO chuyên gia cửa trên sạch thơm vượt trội túi 1.9kg","Vệ sinh nhà cửa","Nước giặt","85.000₫","85000","","","9kg","-13%","","https://www.bachhoaxanh.com/nuoc-giat/nuoc-giat-omo-chuyen-gia-cua-tren-sach-thom-vuot-troi-tui-19kg","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2464/339338/bhx/339338_202512011058507788.jpg","assets\bhx-images\nuoc-giat-omo-chuyen-gia-cua-tren-sach-thom-vuot-troi-tui-1-9kg.jpg","","bachhoaxanh.com",""
"Nước giặt OMO Matic chuyên gia giữ màu 3.8kg & nước xả Comfort hương tinh tế 3.1 lít","Vệ sinh nhà cửa","Nước giặt","368.000₫","368000","","","8kg","-23%","","https://www.bachhoaxanh.com/nuoc-giat/nuoc-giat-omo-matic-giu-mau-38kg-va-nuoc-xa-comfort-huong-tinh-te-31-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2464/359921/bhx/nuoc-giat-omo-matic-giu-mau-38kg-va-nuoc-xa-comfort-huong-tinh-te-31-lit_202512011515223837.jpg","assets\bhx-images\nuoc-giat-omo-matic-chuyen-gia-giu-mau-3-8kg-nuoc-xa-comfort-huong-tinh-te-3-1-lit.jpg","","bachhoaxanh.com",""
"Nước giặt OMO Matic chuyên gia giữ màu 3.8kg & nước xả Comfort hương diệu kì 3.1 lít","Vệ sinh nhà cửa","Nước giặt","368.000₫","368000","","","8kg","-23%","","https://www.bachhoaxanh.com/nuoc-giat/nuoc-giat-omo-matic-giu-mau-38kg-va-nuoc-xa-comfort-huong-bella-31-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2464/359737/bhx/nuoc-giat-omo-matic-giu-mau-38kg-va-nuoc-xa-comfort-huong-bella-31-lit_202511251400458726.jpg","assets\bhx-images\nuoc-giat-omo-matic-chuyen-gia-giu-mau-3-8kg-nuoc-xa-comfort-huong-dieu-ki-3-1-lit.jpg","","bachhoaxanh.com",""
"Nước xả vải Comfort đậm đặc hương nước hoa thiên nhiên diệu kỳ túi 3.1 lít","Vệ sinh nhà cửa","Nước xả","179.000₫","179000","","","1 l","","","https://www.bachhoaxanh.com/nuoc-xa/nuoc-xa-vai-comfort-huong-nuoc-hoa-thien-nhien-bella-tui-32-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2465/195395/bhx/195395_202512011100220773.jpg","assets\bhx-images\nuoc-xa-vai-comfort-dam-dac-huong-nuoc-hoa-thien-nhien-dieu-ky-tui-3-1-lit.jpg","","bachhoaxanh.com",""
"Nước xả vải Comfort hương nước hoa thiên nhiên quyến rũ túi 3.1 lít","Vệ sinh nhà cửa","Nước xả","179.000₫","179000","","","1 l","","","https://www.bachhoaxanh.com/nuoc-xa/nuoc-xa-vai-comfort-huong-quyen-ru-32-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2465/304626/bhx/304626-1_202512011102141184.jpg","assets\bhx-images\nuoc-xa-vai-comfort-huong-nuoc-hoa-thien-nhien-quyen-ru-tui-3-1-lit.jpg","","bachhoaxanh.com",""
"Nước xả vải Comfort đậm đặc một lần xả hương ban mai túi 3.1 lít","Vệ sinh nhà cửa","Nước xả","179.000₫","179000","","","1 l","","","https://www.bachhoaxanh.com/nuoc-xa/nuoc-xa-vai-comfort-mot-lan-xa-huong-ban-mai-tui-32l","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2465/195394/bhx/nuoc-xa-vai-comfort-mot-lan-xa-huong-ban-mai-tui-32l_202507141110523040.jpg","assets\bhx-images\nuoc-xa-vai-comfort-dam-dac-mot-lan-xa-huong-ban-mai-tui-3-1-lit.jpg","","bachhoaxanh.com",""
"Thùng 4 túi nước xả vải Surf hương vườn hồng Juliet 2.4 lít","Vệ sinh nhà cửa","Nước xả","369.000₫","369000","","","4 túi","","","https://www.bachhoaxanh.com/nuoc-xa/thung-4-tui-nuoc-xa-vai-surf-huong-vuon-hong-juliet-24-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2465/341424/bhx/thung-4-tui-nuoc-xa-vai-surf-huong-vuon-hong-juliet-24-lit_202508040934306818.jpg","assets\bhx-images\thung-4-tui-nuoc-xa-vai-surf-huong-vuon-hong-juliet-2-4-lit.jpg","","bachhoaxanh.com",""
"Nước xả vải Surf hương vườn hồng Juliet túi 2.4 lít","Vệ sinh nhà cửa","Nước xả","95.000₫","95000","","","4 l","","","https://www.bachhoaxanh.com/nuoc-xa/nuoc-xa-vai-surf-huong-vuon-hong-juliet-tui-24-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2465/327749/bhx/327749_202511061010428720.jpg","assets\bhx-images\nuoc-xa-vai-surf-huong-vuon-hong-juliet-tui-2-4-lit.jpg","","bachhoaxanh.com",""
"Nước xả mềm vải Comfort dịu nhẹ hương phấn túi 3.6 lít","Vệ sinh nhà cửa","Nước xả","0₫","","","","6 l","","","https://www.bachhoaxanh.com/nuoc-xa-vai-cho-be/nuoc-xa-vai-dam-dac-comfort-cho-da-nhay-cam-tui-38-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/3023/244634/bhx/nuoc-xa-vai-dam-dac-comfort-cho-da-nhay-cam-tui-38-lit_202507150909189342.jpg","assets\bhx-images\nuoc-xa-mem-vai-comfort-diu-nhe-huong-phan-tui-3-6-lit.jpg","","bachhoaxanh.com",""
"Nước giặt OMO Matic chuyên gia giữ màu 3.8kg & nước xả Comfort hương tinh tế 3.1 lít","Vệ sinh nhà cửa","Nước xả","368.000₫","368000","","","8kg","-23%","","https://www.bachhoaxanh.com/nuoc-giat/nuoc-giat-omo-matic-giu-mau-38kg-va-nuoc-xa-comfort-huong-tinh-te-31-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2464/359921/bhx/nuoc-giat-omo-matic-giu-mau-38kg-va-nuoc-xa-comfort-huong-tinh-te-31-lit_202512011515223837.jpg","assets\bhx-images\nuoc-giat-omo-matic-chuyen-gia-giu-mau-3-8kg-nuoc-xa-comfort-huong-tinh-te-3-1-lit.jpg","","bachhoaxanh.com",""
"Nước xả vải Comfort đậm đặc hương nước hoa thiên nhiên tinh tế túi 3.1 lít","Vệ sinh nhà cửa","Nước xả","179.000₫","179000","","","1 l","","","https://www.bachhoaxanh.com/nuoc-xa/nuoc-xa-vai-comfort-huong-nuoc-hoa-thien-nhien-sophia-tui-32-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2465/251249/bhx/nuoc-xa-vai-comfort-huong-nuoc-hoa-thien-nhien-sophia-tui-32-lit_202511111011008767.jpg","assets\bhx-images\nuoc-xa-vai-comfort-dam-dac-huong-nuoc-hoa-thien-nhien-tinh-te-tui-3-1-lit.jpg","","bachhoaxanh.com",""
"10 gói nước xả vải Comfort hương nước hoa thiên nhiên quyến rũ 20ml","Vệ sinh nhà cửa","Nước xả","21.000₫","21000","","","10 g","","","https://www.bachhoaxanh.com/nuoc-xa/10-goi-nuoc-xa-vai-comfort-huong-nuoc-hoa-thien-nhien-quyen-ru-20ml","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2465/356805/bhx/10-goi-nuoc-xa-vai-comfort-huong-nuoc-hoa-thien-nhien-quyen-ru-20ml_202509261438562039.jpg","assets\bhx-images\10-goi-nuoc-xa-vai-comfort-huong-nuoc-hoa-thien-nhien-quyen-ru-20ml.jpg","","bachhoaxanh.com",""
"Thùng 4 túi nước xả vải Comfort đậm đặc hương nước hoa thiên nhiên tinh tế 3.1 lít","Vệ sinh nhà cửa","Nước xả","705.000₫","705000","","","4 túi","","","https://www.bachhoaxanh.com/nuoc-xa/thung-4-tui-nuoc-xa-vai-comfort-dam-dac-huong-nuoc-hoa-thien-nhien-tinh-te-31-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2465/341426/bhx/thung-4-tui-nuoc-xa-vai-comfort-dam-dac-huong-nuoc-hoa-thien-nhien-tinh-te-31-lit_202511111058059444.jpg","assets\bhx-images\thung-4-tui-nuoc-xa-vai-comfort-dam-dac-huong-nuoc-hoa-thien-nhien-tinh-te-3-1-lit.jpg","","bachhoaxanh.com",""
"Thùng 4 túi nước xả vải Comfort đậm đặc một lần xả hương ban mai 3.1 lít","Vệ sinh nhà cửa","Nước xả","709.000₫","709000","","","4 túi","","","https://www.bachhoaxanh.com/nuoc-xa/thung-4-tui-nuoc-xa-vai-comfort-dam-dac-mot-lan-xa-huong-ban-mai-31-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2465/341425/bhx/thung-4-tui-nuoc-xa-vai-comfort-dam-dac-mot-lan-xa-huong-ban-mai-31-lit_202508071346401083.jpg","assets\bhx-images\thung-4-tui-nuoc-xa-vai-comfort-dam-dac-mot-lan-xa-huong-ban-mai-3-1-lit.jpg","","bachhoaxanh.com",""
"Nước xả vải Comfort đậm đặc hương nước hoa kiêu sa túi 3.1 lít","Vệ sinh nhà cửa","Nước xả","189.000₫","189000","","","1 l","-21%","","https://www.bachhoaxanh.com/nuoc-xa/nuoc-xa-vai-comfort-dam-dac-huong-mau-don-kieu-sa-tui-31-lit","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2465/335742/bhx/nuoc-xa-vai-comfort-dam-dac-huong-mau-don-kieu-sa-tui-31-lit_202511111048422240.jpg","assets\bhx-images\nuoc-xa-vai-comfort-dam-dac-huong-nuoc-hoa-kieu-sa-tui-3-1-lit.jpg","","bachhoaxanh.com",""
"Bột giặt Surf nước hoa duyên dáng trắng sạch ngát hương túi 5.3kg","Vệ sinh nhà cửa","Bột giặt","139.000₫","139000","","","3kg","-29%","","https://www.bachhoaxanh.com/bot-giat/surf-huong-nuoc-hoa-duyen-dang-55kg","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2463/223228/bhx/surf-huong-nuoc-hoa-duyen-dang-55kg_202507171333229907.jpg","assets\bhx-images\bot-giat-surf-nuoc-hoa-duyen-dang-trang-sach-ngat-huong-tui-5-3kg.jpg","","bachhoaxanh.com",""
"Bột giặt Surf ngát hương xuân túi 5.5kg","Vệ sinh nhà cửa","Bột giặt","145.000₫","145000","","","5kg","","","https://www.bachhoaxanh.com/bot-giat/surf-ngat-huong-xuan-58kg","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2463/223226/bhx/surf-ngat-huong-xuan-58kg_202507171327466179.jpg","assets\bhx-images\bot-giat-surf-ngat-huong-xuan-tui-5-5kg.jpg","","bachhoaxanh.com",""
"Bột giặt IZI HOME trắng thơm tho túi 6kg","Vệ sinh nhà cửa","Bột giặt","130.000₫","130000","","","6kg","","","https://www.bachhoaxanh.com/bot-giat/bot-giat-izi-home-trang-thom-tho-6kg","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2463/229954/bhx/bot-giat-izi-home-trang-thom-tho-6kg_202507171327599949.jpg","assets\bhx-images\bot-giat-izi-home-trang-thom-tho-tui-6kg.jpg","","bachhoaxanh.com",""
"Bột giặt Lix sạch thơm 24h ngát hương túi 5.5kg","Vệ sinh nhà cửa","Bột giặt","122.000₫","122000","","","5kg","-26%","","https://www.bachhoaxanh.com/bot-giat/bot-giat-lix-sach-thom-24h-ngat-huong","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2463/310730/bhx/bot-giat-lix-sach-thom-24h-ngat-huong_202507171326032095.jpg","assets\bhx-images\bot-giat-lix-sach-thom-24h-ngat-huong-tui-5-5kg.jpg","","bachhoaxanh.com",""
"","Vệ sinh nhà cửa","Bột giặt","","","","","","","","https://www.bachhoaxanh.com/bot-giat/bot-giat-izi-home-trang-ngat-huong-6kg","","","","bachhoaxanh.com","Navigation timeout of 30000 ms exceeded"
"Bột giặt Lix Extra hương chanh túi 5.5kg","Vệ sinh nhà cửa","Bột giặt","122.000₫","122000","","","5kg","-16%","","https://www.bachhoaxanh.com/bot-giat/bot-giat-lix-extra-huong-chanh-6kg","https://cdnv2.tgdd.vn/bhx-static/bhx/Products/Images/2463/96101/bhx/bot-giat-lix-extra-huong-chanh-6kg_202507171333116612.jpg","assets\bhx-images\bot-giat-lix-extra-huong-chanh-tui-5-5kg.jpg","","bachhoaxanh.com",""
